ANO;LOCALIDAD;SEXO;EDAD_QUINQUENAL;CAUSAS_667;CAUSAS_105;TOTAL_CASOS
2019;Suba;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;14
2019;Suba;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;17
2019;Suba;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;9
2019;Suba;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;11
2019;Suba;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2019;Suba;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2019;Suba;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2019;Suba;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2019;Suba;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2019;Suba;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2019;Suba;Hombres;70 a 74;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2019;Teusaquillo;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2019;Teusaquillo;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2019;Teusaquillo;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2019;Teusaquillo;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2019;Teusaquillo;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2019;Teusaquillo;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2019;Tunjuelito;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2019;Tunjuelito;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2019;Tunjuelito;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2019;Tunjuelito;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2019;Tunjuelito;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2019;Tunjuelito;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2019;Tunjuelito;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2019;Usaquén;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2019;Usaquén;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2019;Usaquén;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;9
2019;Usaquén;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2019;Usaquén;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2019;Usaquén;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2019;Usaquén;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2019;Usaquén;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2019;Usaquén;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2019;Usaquén;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2019;Usaquén;Hombres;70 a 74;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2019;Usme;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2019;Usme;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;8
2019;Usme;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;12
2019;Usme;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;11
2019;Usme;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;11
2019;Usme;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;6
2019;Usme;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2019;Usme;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2019;Usme;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2019;Usme;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2019;Usme;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2020;Antonio Nariño;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Antonio Nariño;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2020;Antonio Nariño;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2020;Antonio Nariño;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2020;Antonio Nariño;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Antonio Nariño;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Antonio Nariño;Hombres;70 a 74;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Antonio Nariño;Hombres;85 a 89;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Barrios Unidos;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Barrios Unidos;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Barrios Unidos;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Barrios Unidos;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2020;Barrios Unidos;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Barrios Unidos;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Barrios Unidos;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Bosa;Hombres;0 a 4;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Bosa;Hombres;10 a 14;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Bosa;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;10
2020;Bosa;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;18
2020;Bosa;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;19
2020;Bosa;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;9
2020;Bosa;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;12
2020;Bosa;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;6
2020;Bosa;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2020;Bosa;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2020;Bosa;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Bosa;Hombres;75 a 79;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Chapinero;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2020;Chapinero;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Chapinero;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2020;Chapinero;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Chapinero;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Chapinero;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Ciudad Bolívar;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;6
2020;Ciudad Bolívar;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;41
2020;Ciudad Bolívar;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;38
2020;Ciudad Bolívar;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;27
2020;Ciudad Bolívar;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;19
2020;Ciudad Bolívar;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;9
2020;Ciudad Bolívar;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;8
2020;Ciudad Bolívar;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;8
2020;Ciudad Bolívar;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2020;Ciudad Bolívar;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2020;Engativá;Hombres;10 a 14;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Engativá;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2020;Engativá;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;13
2020;Engativá;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;8
2020;Engativá;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;10
2020;Engativá;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2020;Engativá;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2020;Engativá;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2020;Engativá;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2020;Engativá;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2020;Engativá;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Fontibón;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2020;Fontibón;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2020;Fontibón;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2020;Fontibón;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2020;Fontibón;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2020;Fontibón;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Fontibón;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2020;Kennedy;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;12
2020;Kennedy;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;24
2020;Kennedy;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;25
2020;Kennedy;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;18
2020;Kennedy;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;14
2020;Kennedy;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;6
2020;Kennedy;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2020;Kennedy;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2020;Kennedy;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2020;Kennedy;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2020;Kennedy;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Los Mártires;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Los Mártires;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;6
2020;Los Mártires;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2020;Los Mártires;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2020;Los Mártires;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2020;Los Mártires;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Los Mártires;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2020;Los Mártires;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Los Mártires;Hombres;70 a 74;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Puente Aranda;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2020;Puente Aranda;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;10
2020;Puente Aranda;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2020;Puente Aranda;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2020;Puente Aranda;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2020;Puente Aranda;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Puente Aranda;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Puente Aranda;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Rafael Uribe Uribe;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2020;Rafael Uribe Uribe;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;16
2020;Rafael Uribe Uribe;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;10
2020;Rafael Uribe Uribe;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;9
2020;Rafael Uribe Uribe;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;8
2020;Rafael Uribe Uribe;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2020;Rafael Uribe Uribe;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2020;Rafael Uribe Uribe;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2020;Rafael Uribe Uribe;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2020;Rafael Uribe Uribe;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Rafael Uribe Uribe;Hombres;70 a 74;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Rafael Uribe Uribe;Hombres;80 a 84;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;San Cristóbal;Hombres;0 a 4;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2020;San Cristóbal;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2020;San Cristóbal;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;9
2020;San Cristóbal;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;11
2020;San Cristóbal;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2020;San Cristóbal;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;8
2020;San Cristóbal;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2020;San Cristóbal;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2020;San Cristóbal;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;San Cristóbal;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2020;San Cristóbal;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Santa Fe;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2020;Santa Fe;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2020;Santa Fe;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;6
2020;Santa Fe;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2020;Santa Fe;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2020;Santa Fe;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2020;Santa Fe;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Santa Fe;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Santa Fe;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2020;Sin Dato;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;8
2020;Sin Dato;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;20
2020;Sin Dato;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;19
2020;Sin Dato;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;18
2020;Sin Dato;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;13
2020;Sin Dato;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;9
2020;Sin Dato;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;9
2020;Sin Dato;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2020;Sin Dato;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2020;Sin Dato;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Sin Dato;Hombres;70 a 74;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2020;Suba;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;6
2020;Suba;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;13
2020;Suba;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;15
2020;Suba;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2020;Suba;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;6
2020;Suba;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2020;Suba;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2020;Suba;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2020;Suba;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Suba;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2020;Teusaquillo;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Teusaquillo;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Teusaquillo;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Teusaquillo;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2020;Teusaquillo;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Tunjuelito;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2020;Tunjuelito;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2020;Tunjuelito;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2020;Tunjuelito;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Tunjuelito;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Tunjuelito;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Tunjuelito;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Tunjuelito;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2020;Usaquén;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2020;Usaquén;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;6
2020;Usaquén;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2020;Usaquén;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;6
2020;Usaquén;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2020;Usaquén;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2020;Usaquén;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2020;Usaquén;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2020;Usaquén;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2020;Usme;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2020;Usme;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;12
2020;Usme;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;16
